LCSS01,1
LJ001028,1
LJ001035,2
LJ001142,1
LJ001860,4
LJ00197,3
LJ002105,6
LJ002269,1
LJ003863,2
LJ004470,1
LJ005081,1
LJ00571028,2
LJ006023,1
LJ00831,5
LJ008858,2
LJ008888,4
LJ008967,2
LJ008969,3
LJ00A726,5
LJ0G1857,5
LJ0H009,2
LJBBL289,1
LJBBL5533,3
LJBBL6620,7
LJBBM289,1
LJBBM5533,3
LJBBM6620,4
LJBBS289,2
LJBBS6620,3
LJBE1857,1
LJBE5081,1
LJBEL1129,1
LJBEL1153,1
LJBEL188,3
LJBEL2936,1
LJBEL5533,3
LJBEL6620,3
LJBEL901,3
LJBEM1129,2
LJBEM188,7
LJBEM2261,2
LJBEM2936,2
LJBEM6620,3
LJBEM901,3
LJBES1129,1
LJBES1153,2
LJBES188,4
LJBES2261,1
LJBES6620,3
LJBEXL2261,2
LJCFL2056,1
LJCFL2957,3
LJCFL2964,2
LJCFL5510,3
LJCFL605,4
LJCFM2964,2
LJCFM605,1
LJCFS2056,1
LJCFS2957,1
LJCFS302,2
LJCFS605,4
LJCFXL1170,2
LJCFXL605,3
LJCFXXL1170,5
LJDBL289,1
LJDBS289,2
