 CD0PPD89,1
CD000009,1
CD000056,1
CD000078,1
CD000082,1
CD00097,2
CD000G18,1
CD001112,1
CD001123,1
CD001133,1
CD001303,12
CD001525,3
CD001581,2
CD001603,1
CD00223,1
CD00401,1
CD0040721,1
CD004077,1
CD004499,2
CD006069,1
CD006832,1
CD006875,1
CD006878,5
CD006884,1
CD007077,1
CD007180,1
CD0080006,4
CD00835,2
CD008774,2
CD009034,1
CD009404,1
CD009417,2
CD009876,1
CD00A1709,6
CD00A696,1
CD00AJ012,3
CD00PD94,1
CD0A3009,1
CD0B2005,3
CD0C171139,2
CD0C90185,1
CD0CL10811,1
CD0CM10811,3
CD0CM10812,1
CD0CM1623,2
CD0CS10811,1
CD0CS10812,1
CD0D2031,1
CD0G0769,1
CD0G9395,8
CD0G9397,1
CD0P10226,3
CD0P1536,1
CD0P2973,1
CD0P6063,1
CD0P9395,2
CD0PF10517,5
CD0PM10811,2
CD0PPD90,1
CD0R0769,1
CD0RL8068,5
CD0RM8068,6
CD0RS8068,6
CD0S9395,1
CD0SS1623,1
CD0W2005,1
CD0W7353,2
CD0W9507,1
CD0WF10517,3
CD11005,1
CDBB17030,3
CDBB171139,1
CDBB8425,1
CDBBL666,7
CDBBL8068,5
CDBBM666,5
CDBBM8068,5
CDBBS8068,5
CDBE10226,2
CDBE9395,2
CDBY043,1
CDCFF1510,1
CDCFF60135,8
CDCFF60771,4
CDCFF60771,1
CDCFF7333,1
CDCFF8085,5
CDCFL1076,1
CDCFL1093,7
CDCFL1679,3
CDCFL2266,4
CDCFL238,3
CDCFL282,2
CDCFL399,5
CDCFL5102,3
CDCFL5130,6
CDCFL6112,3
CDCFL61415,3
CDCFL68611,1
CDCFL68699,2
CDCFL7358,3
CDCFL7389,2
CDCFL8008,4
CDCFL8082,5
CDCFL8233,3
CDCFL8704,3
CDCFL8743,5
CDCFL8862,4
CDCFL9010,2
CDCFL9020,3
CDCFL918,2
CDCFM1076,2
CDCFM1093,6
CDCFM1679,5
CDCFM1802,3
CDCFM2266,2
CDCFM238,4
CDCFM282,2
CDCFM3132,5
CDCFM3951,3
CDCFM3952,5
CDCFM399,4
CDCFM5102,3
CDCFM5985,5
CDCFM6112,5
CDCFM643,4
CDCFM7358,2
CDCFM7389,3
CDCFM8008,5
CDCFM8082,5
CDCFM8233,3
CDCFM8704,3
CDCFM8743,5
CDCFM8862,5
CDCFM9010,2
CDCFM9020,3
CDCFM918,4
CDCFS1076,4
CDCFS1093,2
CDCFS1679,4
CDCFS1802,1
CDCFS238,3
CDCFS399,3
CDCFS5102,1
CDCFS6112,5
CDCFS643,5
CDCFS68611,2
CDCFS7358,3
CDCFS7389,1
CDCFS8008,5
CDCFS8082,2
CDCFS8233,2
CDCFS8704,3
CDCFS8743,4
CDCFS8862,4
CDCFS9020,4
CDCFS918,2
CDCFXL282,6
CDCFXL5130,6
CDCFXL61415,8
CDCFXS643,2
CDDBXL9395,1
CDDBXL9396,1
CDGG6032,1
CDPP9395,1
CDPY043,1
CDT3056,1
CDX4120,2
CDXZ0175,3
CDXZ024,3
TD000023,1
TD000033,1
TD000038,4
TD000122,1
